delay,30
pos,0,-1.1476,-1.9254,1.4753,-2.8866
pos,1,-1.1476,-1.9254,1.4754,-2.8866
pos,2,-1.1476,-1.9254,1.4758,-2.8866
pos,3,-1.1476,-1.9254,1.4764,-2.8866
pos,4,-1.1476,-1.9254,1.4772,-2.8866
pos,5,-1.1476,-1.9254,1.4777,-2.8866
pos,6,-1.1476,-1.9254,1.4779,-2.8865
pos,7,-1.1476,-1.9254,1.4780,-2.8865
pos,8,-1.1476,-1.9254,1.4780,-2.8865
pos,9,-1.1476,-1.9254,1.4780,-2.8865
pos,10,-1.1476,-1.9254,1.4780,-2.8864
pos,11,-1.1475,-1.9254,1.4780,-2.8864
pos,12,-1.1475,-1.9254,1.4779,-2.8863
pos,13,-1.1475,-1.9253,1.4779,-2.8863
pos,14,-1.1475,-1.9253,1.4779,-2.8863
pos,15,-1.1474,-1.9253,1.4779,-2.8862
pos,16,-1.1474,-1.9253,1.4778,-2.8862
pos,17,-1.1474,-1.9253,1.4778,-2.8861
pos,18,-1.1473,-1.9253,1.4777,-2.8860
pos,19,-1.1473,-1.9253,1.4776,-2.8860
pos,20,-1.1473,-1.9253,1.4775,-2.8859
pos,21,-1.1472,-1.9252,1.4773,-2.8858
pos,22,-1.1472,-1.9252,1.4770,-2.8858
pos,23,-1.1471,-1.9252,1.4767,-2.8857
pos,24,-1.1471,-1.9252,1.4762,-2.8856
pos,25,-1.1470,-1.9252,1.4756,-2.8855
pos,26,-1.1469,-1.9251,1.4747,-2.8855
pos,27,-1.1469,-1.9251,1.4736,-2.8854
pos,28,-1.1468,-1.9251,1.4721,-2.8853
pos,29,-1.1467,-1.9251,1.4700,-2.8852
pos,30,-1.1467,-1.9251,1.4672,-2.8851
pos,31,-1.1466,-1.9250,1.4643,-2.8850
pos,32,-1.1465,-1.9250,1.4621,-2.8849
pos,33,-1.1464,-1.9250,1.4604,-2.8848
pos,34,-1.1464,-1.9250,1.4592,-2.8847
pos,35,-1.1463,-1.9249,1.4583,-2.8845
pos,36,-1.1462,-1.9249,1.4576,-2.8844
pos,37,-1.1461,-1.9249,1.4572,-2.8843
pos,38,-1.1460,-1.9249,1.4568,-2.8842
pos,39,-1.1459,-1.9249,1.4565,-2.8840
pos,40,-1.1458,-1.9248,1.4563,-2.8839
pos,41,-1.1457,-1.9248,1.4561,-2.8837
pos,42,-1.1456,-1.9248,1.4560,-2.8836
pos,43,-1.1455,-1.9248,1.4559,-2.8835
pos,44,-1.1454,-1.9247,1.4559,-2.8833
pos,45,-1.1453,-1.9247,1.4558,-2.8831
pos,46,-1.1452,-1.9247,1.4558,-2.8830
pos,47,-1.1451,-1.9246,1.4557,-2.8828
pos,48,-1.1450,-1.9246,1.4557,-2.8826
pos,49,-1.1449,-1.9246,1.4556,-2.8825
pos,50,-1.1447,-1.9246,1.4555,-2.8823
pos,51,-1.1446,-1.9245,1.4554,-2.8821
pos,52,-1.1445,-1.9245,1.4553,-2.8819
pos,53,-1.1443,-1.9245,1.4552,-2.8817
pos,54,-1.1442,-1.9245,1.4548,-2.8815
pos,55,-1.1441,-1.9244,1.4542,-2.8813
pos,56,-1.1439,-1.9244,1.4533,-2.8811
pos,57,-1.1438,-1.9244,1.4520,-2.8809
pos,58,-1.1436,-1.9243,1.4503,-2.8806
pos,59,-1.1435,-1.9243,1.4479,-2.8804
pos,60,-1.1433,-1.9243,1.4459,-2.8802
pos,61,-1.1432,-1.9242,1.4442,-2.8800
pos,62,-1.1430,-1.9242,1.4428,-2.8797
pos,63,-1.1429,-1.9242,1.4416,-2.8795
pos,64,-1.1427,-1.9241,1.4404,-2.8792
pos,65,-1.1426,-1.9241,1.4393,-2.8790
pos,66,-1.1424,-1.9241,1.4383,-2.8787
pos,67,-1.1423,-1.9240,1.4372,-2.8784
pos,68,-1.1421,-1.9240,1.4362,-2.8782
pos,69,-1.1420,-1.9240,1.4352,-2.8779
pos,70,-1.1418,-1.9239,1.4341,-2.8776
pos,71,-1.1417,-1.9239,1.4330,-2.8773
pos,72,-1.1415,-1.9239,1.4319,-2.8770
pos,73,-1.1414,-1.9238,1.4307,-2.8767
pos,74,-1.1413,-1.9238,1.4294,-2.8764
pos,75,-1.1411,-1.9238,1.4280,-2.8761
pos,76,-1.1410,-1.9237,1.4264,-2.8758
pos,77,-1.1409,-1.9237,1.4247,-2.8755
pos,78,-1.1407,-1.9236,1.4229,-2.8752
pos,79,-1.1406,-1.9236,1.4210,-2.8749
pos,80,-1.1405,-1.9236,1.4190,-2.8745
pos,81,-1.1404,-1.9235,1.4167,-2.8742
pos,82,-1.1403,-1.9235,1.4143,-2.8738
pos,83,-1.1401,-1.9235,1.4118,-2.8735
pos,84,-1.1400,-1.9234,1.4091,-2.8731
pos,85,-1.1399,-1.9234,1.4063,-2.8727
pos,86,-1.1398,-1.9233,1.4034,-2.8724
pos,87,-1.1397,-1.9233,1.4003,-2.8720
pos,88,-1.1396,-1.9232,1.3969,-2.8716
pos,89,-1.1395,-1.9232,1.3934,-2.8712
pos,90,-1.1394,-1.9232,1.3896,-2.8708
pos,91,-1.1393,-1.9231,1.3854,-2.8704
pos,92,-1.1392,-1.9231,1.3811,-2.8700
pos,93,-1.1391,-1.9230,1.3767,-2.8696
pos,94,-1.1390,-1.9230,1.3720,-2.8692
pos,95,-1.1390,-1.9229,1.3675,-2.8688
pos,96,-1.1389,-1.9229,1.3627,-2.8684
pos,97,-1.1388,-1.9228,1.3577,-2.8680
pos,98,-1.1387,-1.9228,1.3529,-2.8676
pos,99,-1.1386,-1.9227,1.3482,-2.8672
pos,100,-1.1386,-1.9227,1.3436,-2.8669
pos,101,-1.1385,-1.9226,1.3391,-2.8665
pos,102,-1.1384,-1.9225,1.3344,-2.8661
pos,103,-1.1384,-1.9225,1.3301,-2.8658
pos,104,-1.1383,-1.9224,1.3259,-2.8654
pos,105,-1.1382,-1.9223,1.3215,-2.8651
pos,106,-1.1382,-1.9223,1.3165,-2.8648
pos,107,-1.1381,-1.9222,1.3107,-2.8644
pos,108,-1.1381,-1.9221,1.3059,-2.8641
pos,109,-1.1380,-1.9220,1.3019,-2.8638
pos,110,-1.1380,-1.9219,1.2983,-2.8635
pos,111,-1.1379,-1.9218,1.2948,-2.8632
pos,112,-1.1379,-1.9218,1.2911,-2.8629
pos,113,-1.1378,-1.9217,1.2867,-2.8626
pos,114,-1.1378,-1.9216,1.2815,-2.8623
pos,115,-1.1377,-1.9215,1.2747,-2.8620
pos,116,-1.1377,-1.9214,1.2659,-2.8617
pos,117,-1.1376,-1.9212,1.2543,-2.8614
pos,118,-1.1376,-1.9211,1.2387,-2.8611
pos,119,-1.1376,-1.9210,1.2253,-2.8608
pos,120,-1.1375,-1.9209,1.2131,-2.8605
pos,121,-1.1375,-1.9208,1.2021,-2.8603
pos,122,-1.1375,-1.9206,1.1917,-2.8600
pos,123,-1.1374,-1.9205,1.1814,-2.8597
pos,124,-1.1374,-1.9204,1.1718,-2.8595
pos,125,-1.1374,-1.9202,1.1620,-2.8592
pos,126,-1.1374,-1.9201,1.1525,-2.8589
pos,127,-1.1373,-1.9199,1.1433,-2.8586
pos,128,-1.1373,-1.9198,1.1341,-2.8584
pos,129,-1.1373,-1.9196,1.1251,-2.8581
pos,130,-1.1372,-1.9195,1.1164,-2.8579
pos,131,-1.1372,-1.9193,1.1080,-2.8576
pos,132,-1.1372,-1.9192,1.0996,-2.8574
pos,133,-1.1372,-1.9190,1.0911,-2.8571
pos,134,-1.1371,-1.9188,1.0825,-2.8569
pos,135,-1.1371,-1.9186,1.0739,-2.8567
pos,136,-1.1371,-1.9185,1.0656,-2.8564
pos,137,-1.1370,-1.9183,1.0576,-2.8562
pos,138,-1.1370,-1.9181,1.0500,-2.8560
pos,139,-1.1369,-1.9179,1.0424,-2.8558
pos,140,-1.1369,-1.9177,1.0350,-2.8556
pos,141,-1.1368,-1.9175,1.0279,-2.8554
pos,142,-1.1368,-1.9173,1.0212,-2.8552
pos,143,-1.1367,-1.9172,1.0148,-2.8550
pos,144,-1.1367,-1.9170,1.0084,-2.8548
pos,145,-1.1366,-1.9168,1.0025,-2.8546
pos,146,-1.1366,-1.9166,0.9964,-2.8544
pos,147,-1.1365,-1.9164,0.9905,-2.8543
pos,148,-1.1364,-1.9162,0.9850,-2.8541
pos,149,-1.1363,-1.9160,0.9799,-2.8539
pos,150,-1.1363,-1.9157,0.9749,-2.8538
pos,151,-1.1362,-1.9155,0.9702,-2.8536
pos,152,-1.1361,-1.9153,0.9659,-2.8535
pos,153,-1.1360,-1.9151,0.9621,-2.8533
pos,154,-1.1359,-1.9149,0.9586,-2.8532
pos,155,-1.1358,-1.9147,0.9554,-2.8530
pos,156,-1.1357,-1.9145,0.9524,-2.8529
pos,157,-1.1355,-1.9143,0.9496,-2.8528
pos,158,-1.1354,-1.9141,0.9472,-2.8527
pos,159,-1.1353,-1.9139,0.9451,-2.8526
pos,160,-1.1351,-1.9137,0.9433,-2.8524
pos,161,-1.1350,-1.9135,0.9417,-2.8523
pos,162,-1.1349,-1.9133,0.9404,-2.8522
pos,163,-1.1347,-1.9131,0.9393,-2.8521
pos,164,-1.1345,-1.9129,0.9386,-2.8521
pos,165,-1.1344,-1.9127,0.9380,-2.8520
pos,166,-1.1342,-1.9125,0.9376,-2.8519
pos,167,-1.1340,-1.9122,0.9373,-2.8518
pos,168,-1.1338,-1.9120,0.9371,-2.8518
pos,169,-1.1336,-1.9118,0.9370,-2.8517
pos,170,-1.1334,-1.9116,0.9369,-2.8516
pos,171,-1.1332,-1.9114,0.9369,-2.8516
pos,172,-1.1330,-1.9112,0.9369,-2.8515
pos,173,-1.1327,-1.9110,0.9370,-2.8515
pos,174,-1.1325,-1.9108,0.9370,-2.8515
pos,175,-1.1323,-1.9106,0.9372,-2.8514
pos,176,-1.1320,-1.9104,0.9374,-2.8514
pos,177,-1.1318,-1.9102,0.9376,-2.8514
pos,178,-1.1315,-1.9100,0.9380,-2.8514
pos,179,-1.1312,-1.9098,0.9384,-2.8514
pos,180,-1.1309,-1.9096,0.9390,-2.8514
pos,181,-1.1306,-1.9093,0.9399,-2.8514
pos,182,-1.1303,-1.9091,0.9410,-2.8514
pos,183,-1.1300,-1.9089,0.9425,-2.8514
pos,184,-1.1297,-1.9087,0.9445,-2.8514
pos,185,-1.1294,-1.9085,0.9472,-2.8514
pos,186,-1.1290,-1.9083,0.9509,-2.8514
pos,187,-1.1287,-1.9080,0.9558,-2.8515
pos,188,-1.1283,-1.9078,0.9625,-2.8515
pos,189,-1.1279,-1.9076,0.9714,-2.8516
pos,190,-1.1276,-1.9073,0.9835,-2.8516
pos,191,-1.1272,-1.9071,0.9989,-2.8517
pos,192,-1.1268,-1.9069,1.0121,-2.8517
pos,193,-1.1264,-1.9067,1.0240,-2.8518
pos,194,-1.1260,-1.9064,1.0350,-2.8519
pos,195,-1.1255,-1.9062,1.0457,-2.8519
pos,196,-1.1251,-1.9060,1.0558,-2.8520
pos,197,-1.1247,-1.9058,1.0653,-2.8521
