pos,0,-2.0648,-2.8483,0.9462,0.0584
input,0,0.0932,0.0113,-0.0440,0.0331
target,0,-2.0000,-3.0000,1.0000,0.0000
param,0,0.8634,0.3563,0.9380,-0.2071
pos,1,-2.0666,-2.8587,0.9457,0.0586
input,1,0.0848,0.0145,-0.0450,0.0338
target,1,-0.5000,-3.0000,1.0000,0.0000
param,1,0.8634,0.3563,0.9380,-0.2071
pos,2,-2.0684,-2.8688,0.9452,0.0589
input,2,0.0831,0.0140,-0.0444,0.0336
target,2,-0.5000,-3.0000,1.0000,0.0000
param,2,0.8634,0.3563,0.9380,-0.2071
pos,3,-2.0701,-2.8787,0.9447,0.0592
input,3,0.2813,0.4715,0.0136,0.0236
target,3,-0.5000,-3.0000,1.0000,0.0000
param,3,0.8634,0.3563,0.9380,-0.2071
pos,4,-2.0720,-2.8882,0.9441,0.0592
input,4,0.2813,0.4715,0.0136,0.0236
target,4,-0.5000,-3.0000,1.0000,0.0000
param,4,0.8634,0.3563,0.9380,-0.2071
pos,5,-2.0736,-2.8968,0.9437,0.0592
input,5,0.2813,0.4715,0.0136,0.0236
target,5,-0.5000,-3.0000,1.0000,0.0000
param,5,0.8634,0.3563,0.9380,-0.2071
pos,6,-2.0753,-2.9050,0.9431,0.0588
input,6,0.2704,0.4721,0.0139,0.0246
target,6,-0.5000,-3.0000,1.0000,0.0000
param,6,0.8634,0.3563,0.9380,-0.2071
pos,7,-2.0771,-2.9134,0.9426,0.0583
input,7,0.2704,0.4721,0.0139,0.0246
target,7,-0.5000,-3.0000,1.0000,0.0000
param,7,0.8634,0.3563,0.9380,-0.2071
pos,8,-2.0789,-2.9214,0.9420,0.0578
input,8,0.2704,0.4721,0.0139,0.0246
target,8,-0.5000,-3.0000,1.0000,0.0000
param,8,0.8634,0.3563,0.9380,-0.2071
pos,9,-2.0806,-2.9292,0.9416,0.0578
input,9,0.2704,0.4721,0.0139,0.0246
target,9,-0.5000,-3.0000,1.0000,0.0000
param,9,0.8634,0.3563,0.9380,-0.2071
pos,10,-2.0821,-2.9362,0.9411,0.0575
input,10,0.2634,0.4619,0.0108,0.0227
target,10,-0.5000,-3.0000,1.0000,0.0000
param,10,0.8634,0.3563,0.9380,-0.2071
pos,11,-2.0836,-2.9430,0.9406,0.0572
input,11,0.2590,0.4725,0.0146,0.0250
target,11,-0.5000,-3.0000,1.0000,0.0000
param,11,0.8634,0.3563,0.9380,-0.2071
pos,12,-2.0851,-2.9501,0.9401,0.0572
input,12,0.2590,0.4725,0.0146,0.0250
target,12,-0.5000,-3.0000,1.0000,0.0000
param,12,0.8634,0.3563,0.9380,-0.2071
pos,13,-2.0865,-2.9566,0.9396,0.0574
input,13,0.2590,0.4725,0.0146,0.0250
target,13,-0.5000,-3.0000,1.0000,0.0000
param,13,0.8634,0.3563,0.9380,-0.2071
pos,14,-2.0880,-2.9633,0.9392,0.0573
input,14,0.2482,0.4725,0.0153,0.0253
target,14,-0.5000,-3.0000,1.0000,0.0000
param,14,0.8634,0.3563,0.9380,-0.2071
pos,15,-2.0893,-2.9694,0.9388,0.0571
input,15,0.2482,0.4725,0.0153,0.0253
target,15,-0.5000,-3.0000,1.0000,0.0000
param,15,0.8634,0.3563,0.9380,-0.2071
pos,16,-2.0906,-2.9754,0.9385,0.0567
input,16,0.2482,0.4725,0.0153,0.0253
target,16,-0.5000,-3.0000,1.0000,0.0000
param,16,0.8634,0.3563,0.9380,-0.2071
pos,17,-2.0917,-2.9809,0.9381,0.0564
input,17,0.2482,0.4725,0.0153,0.0253
target,17,-0.5000,-3.0000,1.0000,0.0000
param,17,0.8634,0.3563,0.9380,-0.2071
pos,18,-2.0932,-2.9868,0.9380,0.0520
input,18,0.2376,0.4721,0.0162,0.0255
target,18,-0.5000,-3.0000,1.0000,0.0000
param,18,0.8634,0.3563,0.9380,-0.2071
pos,19,-2.0942,-2.9931,0.9378,0.0509
input,19,0.2376,0.4721,0.0162,0.0255
target,19,-0.5000,-3.0000,1.0000,0.0000
param,19,0.8634,0.3563,0.9380,-0.2071
pos,20,-2.0950,-2.9993,0.9375,0.0503
input,20,0.2376,0.4721,0.0162,0.0255
target,20,-0.5000,-3.0000,1.0000,0.0000
param,20,0.8634,0.3563,0.9380,-0.2071
pos,21,-2.0956,-3.0052,0.9374,0.0466
input,21,0.2290,0.4708,0.0193,0.0255
target,21,-0.5000,-3.0000,1.0000,0.0000
param,21,0.8634,0.3563,0.9380,-0.2071
pos,22,-2.0958,-3.0110,0.9371,0.0463
input,22,0.2290,0.4708,0.0193,0.0255
target,22,-0.5000,-3.0000,1.0000,0.0000
param,22,0.8634,0.3563,0.9380,-0.2071
pos,23,-2.0957,-3.0167,0.9369,0.0462
input,23,0.2290,0.4708,0.0193,0.0255
target,23,-0.5000,-3.0000,1.0000,0.0000
param,23,0.8634,0.3563,0.9380,-0.2071
pos,24,-2.0954,-3.0224,0.9366,0.0461
input,24,0.2229,0.4608,0.0151,0.0237
target,24,-0.5000,-3.0000,1.0000,0.0000
param,24,0.8634,0.3563,0.9380,-0.2071
pos,25,-2.0948,-3.0280,0.9364,0.0459
input,25,0.2205,0.4697,0.0211,0.0255
target,25,-0.5000,-3.0000,1.0000,0.0000
param,25,0.8634,0.3563,0.9380,-0.2071
pos,26,-2.0939,-3.0336,0.9363,0.0456
input,26,0.2205,0.4697,0.0211,0.0255
target,26,-0.5000,-3.0000,1.0000,0.0000
param,26,0.8634,0.3563,0.9380,-0.2071
pos,27,-2.0930,-3.0388,0.9362,0.0454
input,27,0.2205,0.4697,0.0211,0.0255
target,27,-0.5000,-3.0000,1.0000,0.0000
param,27,0.8634,0.3563,0.9380,-0.2071
pos,28,-2.0918,-3.0440,0.9361,0.0450
input,28,0.2094,0.4686,0.0212,0.0257
target,28,-0.5000,-3.0000,1.0000,0.0000
param,28,0.8634,0.3563,0.9380,-0.2071
pos,29,-2.0899,-3.0497,0.9361,0.0448
input,29,0.2094,0.4686,0.0212,0.0257
target,29,-0.5000,-3.0000,1.0000,0.0000
param,29,0.8634,0.3563,0.9380,-0.2071
pos,30,-2.0882,-3.0548,0.9361,0.0445
input,30,0.2094,0.4686,0.0212,0.0257
target,30,-0.5000,-3.0000,1.0000,0.0000
param,30,0.8634,0.3563,0.9380,-0.2071
