delay,30
pos,0,-0.8267,-2.2720,1.3157,3.0758
pos,1,-0.8267,-2.2720,1.3165,3.0758
pos,2,-0.8266,-2.2720,1.3177,3.0758
pos,3,-0.8265,-2.2720,1.3194,3.0758
pos,4,-0.8264,-2.2720,1.3213,3.0758
pos,5,-0.8263,-2.2719,1.3234,3.0758
pos,6,-0.8262,-2.2719,1.3255,3.0758
pos,7,-0.8260,-2.2719,1.3278,3.0757
pos,8,-0.8258,-2.2719,1.3300,3.0757
pos,9,-0.8255,-2.2719,1.3321,3.0757
pos,10,-0.8253,-2.2719,1.3341,3.0757
pos,11,-0.8250,-2.2719,1.3358,3.0756
pos,12,-0.8247,-2.2719,1.3372,3.0756
pos,13,-0.8243,-2.2719,1.3383,3.0756
pos,14,-0.8240,-2.2719,1.3391,3.0756
pos,15,-0.8236,-2.2719,1.3397,3.0755
pos,16,-0.8231,-2.2719,1.3402,3.0755
pos,17,-0.8227,-2.2718,1.3407,3.0755
pos,18,-0.8222,-2.2718,1.3411,3.0754
pos,19,-0.8217,-2.2718,1.3415,3.0754
pos,20,-0.8211,-2.2718,1.3420,3.0754
pos,21,-0.8205,-2.2718,1.3426,3.0753
pos,22,-0.8199,-2.2718,1.3433,3.0753
pos,23,-0.8193,-2.2718,1.3443,3.0753
pos,24,-0.8186,-2.2718,1.3455,3.0752
pos,25,-0.8179,-2.2718,1.3471,3.0752
pos,26,-0.8172,-2.2717,1.3493,3.0752
pos,27,-0.8164,-2.2717,1.3522,3.0751
pos,28,-0.8156,-2.2717,1.3561,3.0751
pos,29,-0.8148,-2.2717,1.3614,3.0750
pos,30,-0.8139,-2.2717,1.3661,3.0750
pos,31,-0.8148,-2.2716,1.3696,3.0750
pos,32,-0.8159,-2.2715,1.3722,3.0749
pos,33,-0.8174,-2.2714,1.3742,3.0749
pos,34,-0.8191,-2.2712,1.3757,3.0749
pos,35,-0.8211,-2.2711,1.3768,3.0748
pos,36,-0.8234,-2.2709,1.3777,3.0748
pos,37,-0.8259,-2.2707,1.3784,3.0747
pos,38,-0.8288,-2.2705,1.3789,3.0747
pos,39,-0.8318,-2.2703,1.3795,3.0746
pos,40,-0.8352,-2.2701,1.3800,3.0746
pos,41,-0.8388,-2.2698,1.3805,3.0746
pos,42,-0.8426,-2.2696,1.3811,3.0745
pos,43,-0.8467,-2.2693,1.3819,3.0745
pos,44,-0.8510,-2.2690,1.3828,3.0744
pos,45,-0.8556,-2.2687,1.3841,3.0744
pos,46,-0.8604,-2.2684,1.3857,3.0744
pos,47,-0.8655,-2.2681,1.3869,3.0743
pos,48,-0.8707,-2.2677,1.3878,3.0743
pos,49,-0.8763,-2.2674,1.3885,3.0742
pos,50,-0.8820,-2.2670,1.3889,3.0742
pos,51,-0.8880,-2.2666,1.3892,3.0741
pos,52,-0.8942,-2.2662,1.3894,3.0741
pos,53,-0.9006,-2.2658,1.3895,3.0741
pos,54,-0.9073,-2.2654,1.3895,3.0740
pos,55,-0.9142,-2.2649,1.3893,3.0740
pos,56,-0.9213,-2.2645,1.3891,3.0739
pos,57,-0.9287,-2.2640,1.3887,3.0739
pos,58,-0.9363,-2.2635,1.3881,3.0738
pos,59,-0.9441,-2.2630,1.3874,3.0738
pos,60,-0.9521,-2.2625,1.3866,3.0737
pos,61,-0.9604,-2.2620,1.3861,3.0737
pos,62,-0.9689,-2.2614,1.3856,3.0737
pos,63,-0.9776,-2.2608,1.3852,3.0736
pos,64,-0.9865,-2.2603,1.3849,3.0736
pos,65,-0.9957,-2.2597,1.3846,3.0735
pos,66,-1.0051,-2.2590,1.3844,3.0735
pos,67,-1.0147,-2.2584,1.3841,3.0735
pos,68,-1.0246,-2.2578,1.3837,3.0734
pos,69,-1.0347,-2.2571,1.3833,3.0734
pos,70,-1.0451,-2.2564,1.3827,3.0734
pos,71,-1.0553,-2.2558,1.3820,3.0733
pos,72,-1.0654,-2.2551,1.3811,3.0733
pos,73,-1.0755,-2.2544,1.3798,3.0733
pos,74,-1.0854,-2.2537,1.3781,3.0733
pos,75,-1.0953,-2.2530,1.3759,3.0732
pos,76,-1.1051,-2.2524,1.3728,3.0732
pos,77,-1.1148,-2.2517,1.3687,3.0732
pos,78,-1.1244,-2.2510,1.3651,3.0732
pos,79,-1.1339,-2.2503,1.3619,3.0732
pos,80,-1.1434,-2.2496,1.3590,3.0732
pos,81,-1.1527,-2.2489,1.3564,3.0732
pos,82,-1.1620,-2.2482,1.3540,3.0732
pos,83,-1.1712,-2.2476,1.3517,3.0731
pos,84,-1.1803,-2.2469,1.3495,3.0731
pos,85,-1.1893,-2.2462,1.3475,3.0731
pos,86,-1.1983,-2.2455,1.3455,3.0731
pos,87,-1.2071,-2.2448,1.3438,3.0731
pos,88,-1.2160,-2.2442,1.3421,3.0731
pos,89,-1.2247,-2.2435,1.3406,3.0731
pos,90,-1.2334,-2.2428,1.3393,3.0731
pos,91,-1.2421,-2.2421,1.3381,3.0731
pos,92,-1.2507,-2.2414,1.3371,3.0731
pos,93,-1.2592,-2.2408,1.3364,3.0731
pos,94,-1.2677,-2.2401,1.3358,3.0731
pos,95,-1.2762,-2.2394,1.3353,3.0731
pos,96,-1.2847,-2.2387,1.3349,3.0731
pos,97,-1.2931,-2.2380,1.3345,3.0731
pos,98,-1.3015,-2.2373,1.3341,3.0731
pos,99,-1.3100,-2.2366,1.3337,3.0731
pos,100,-1.3184,-2.2359,1.3331,3.0731
pos,101,-1.3269,-2.2352,1.3325,3.0731
pos,102,-1.3354,-2.2345,1.3316,3.0731
pos,103,-1.3439,-2.2338,1.3305,3.0731
pos,104,-1.3521,-2.2331,1.3290,3.0731
pos,105,-1.3600,-2.2324,1.3270,3.0731
pos,106,-1.3676,-2.2317,1.3244,3.0731
pos,107,-1.3749,-2.2311,1.3208,3.0731
pos,108,-1.3820,-2.2304,1.3160,3.0731
pos,109,-1.3887,-2.2298,1.3121,3.0731
pos,110,-1.3951,-2.2291,1.3087,3.0731
pos,111,-1.4011,-2.2285,1.3061,3.0731
pos,112,-1.4069,-2.2279,1.3042,3.0731
pos,113,-1.4123,-2.2273,1.3027,3.0731
pos,114,-1.4175,-2.2267,1.3015,3.0731
pos,115,-1.4224,-2.2262,1.3005,3.0730
pos,116,-1.4270,-2.2256,1.2997,3.0730
pos,117,-1.4314,-2.2251,1.2989,3.0730
pos,118,-1.4355,-2.2246,1.2981,3.0729
pos,119,-1.4394,-2.2241,1.2972,3.0729
pos,120,-1.4430,-2.2236,1.2961,3.0728
pos,121,-1.4465,-2.2231,1.2947,3.0728
pos,122,-1.4497,-2.2226,1.2930,3.0727
pos,123,-1.4527,-2.2222,1.2907,3.0726
pos,124,-1.4556,-2.2217,1.2876,3.0725
pos,125,-1.4582,-2.2213,1.2836,3.0724
pos,126,-1.4607,-2.2208,1.2781,3.0723
pos,127,-1.4630,-2.2204,1.2723,3.0722
pos,128,-1.4650,-2.2200,1.2675,3.0721
pos,129,-1.4668,-2.2196,1.2634,3.0720
pos,130,-1.4684,-2.2192,1.2600,3.0719
pos,131,-1.4697,-2.2189,1.2569,3.0717
pos,132,-1.4709,-2.2185,1.2542,3.0716
pos,133,-1.4718,-2.2182,1.2517,3.0714
pos,134,-1.4724,-2.2179,1.2496,3.0712
pos,135,-1.4729,-2.2177,1.2477,3.0711
pos,136,-1.4731,-2.2174,1.2460,3.0709
pos,137,-1.4731,-2.2172,1.2444,3.0707
pos,138,-1.4729,-2.2170,1.2430,3.0705
pos,139,-1.4724,-2.2168,1.2419,3.0703
pos,140,-1.4718,-2.2167,1.2409,3.0701
pos,141,-1.4709,-2.2165,1.2399,3.0698
pos,142,-1.4698,-2.2164,1.2390,3.0696
pos,143,-1.4686,-2.2164,1.2381,3.0693
pos,144,-1.4670,-2.2163,1.2373,3.0690
pos,145,-1.4653,-2.2163,1.2365,3.0688
pos,146,-1.4634,-2.2163,1.2358,3.0685
pos,147,-1.4613,-2.2163,1.2351,3.0682
pos,148,-1.4589,-2.2163,1.2345,3.0679
pos,149,-1.4564,-2.2164,1.2338,3.0676
pos,150,-1.4536,-2.2165,1.2332,3.0673
pos,151,-1.4506,-2.2166,1.2327,3.0670
pos,152,-1.4474,-2.2167,1.2322,3.0667
pos,153,-1.4440,-2.2169,1.2318,3.0664
