1.0995,0.3952,0.9970,-0.2467
1.0385,0.3760,0.9732,-0.0616
1.0024,0.3961,0.8668,-0.1554
0.8542,0.4342,0.9556,0.0362
1.1270,0.5078,0.9282,-0.2100
1.0614,0.4102,0.9652,-0.1299
1.0971,0.3538,0.8987,-0.1596
1.1078,0.5000,1.0161,-0.1662
1.0631,0.4131,1.0061,-0.2433
1.0920,0.4803,1.0436,-0.2506
1.0826,0.4877,0.9588,-0.3955
1.1460,0.3359,1.0098,-0.3073
1.1297,0.4038,1.0759,-0.1637
0.9820,0.4916,0.9062,0.2243
1.1838,0.3925,0.9318,-0.1956
0.9536,0.4399,0.9350,0.0632
1.0553,0.5307,0.9099,0.0914
1.0731,0.4445,0.9617,-0.0157
0.9796,0.4753,0.9145,-0.3307
1.1879,0.4687,0.9411,-0.2357
1.1609,0.4269,0.9579,0.0027
0.9707,0.4796,1.0302,-0.1363
1.2053,0.5006,0.9349,-0.1769
1.0064,0.3980,1.0488,-0.2669
1.1594,0.5442,0.9373,-0.1639
1.0631,0.4318,0.9716,-0.1645
1.0399,0.5094,0.9264,-0.2200
1.1886,0.3704,0.9237,-0.3408
1.1205,0.4041,0.9942,-0.0326
1.0593,0.4890,0.9869,-0.1199
1.1164,0.3487,1.0064,-0.2440
1.1353,0.4460,1.0378,-0.0755
1.0597,0.4563,0.9829,-0.1532
1.0917,0.4363,0.9877,0.2655
1.1674,0.4338,1.1044,-0.1756
1.1205,0.4406,1.0061,-0.1767
1.0026,0.5128,1.0426,-0.0974
1.0183,0.4641,1.0054,-0.1166
0.9260,0.3639,0.9803,0.0958
1.1657,0.4759,1.0255,-0.2886
1.1125,0.4562,1.0298,-0.2387
0.9982,0.4698,0.9709,0.0885
1.0599,0.3994,0.9841,-0.2887
1.0603,0.4225,0.9680,-0.1162
1.0560,0.4429,0.9327,0.1621
0.9046,0.5013,0.9503,0.0568
1.0615,0.4998,1.0053,-0.2111
1.1476,0.4338,0.8861,-0.0103
0.9722,0.3831,0.9542,-0.1517
1.0921,0.4263,0.9584,-0.2816
1.1054,0.4138,0.9671,-0.2505
1.0335,0.4274,0.8756,0.2631
1.0162,0.5179,0.9811,-0.1975
0.9793,0.4576,0.8938,-0.2211
0.8750,0.4821,0.9496,-0.1528
1.1660,0.3636,0.9829,-0.1497
1.0147,0.4143,1.0233,-0.1514
1.1576,0.3684,0.9126,-0.1193
1.0219,0.4432,0.9588,-0.1603
1.0148,0.4154,0.9520,-0.0804
0.8932,0.3639,1.0162,-0.0916
1.1614,0.4795,1.0449,-0.2420
1.0288,0.4481,0.9503,0.0400
1.0235,0.4374,0.9043,-0.3980
1.0804,0.5220,1.0272,-0.2509
1.0663,0.5411,0.9310,-0.1736
0.9409,0.4678,0.9395,-0.0131
0.9726,0.3752,0.9918,-0.0893
1.0632,0.4162,0.9439,-0.1620
1.0533,0.4164,0.8992,-0.1195
1.0734,0.3584,0.9629,0.1221
0.9720,0.4007,0.9412,-0.0911
1.0115,0.4584,0.9781,-0.1182
0.9562,0.5090,0.9556,0.1628
1.1589,0.4972,0.9803,-0.2411
1.1876,0.4012,0.8605,-0.1143
1.0826,0.4483,0.9571,-0.1507
1.0660,0.4615,1.0094,-0.1061
1.1425,0.4756,1.0232,-0.3118
1.0786,0.5160,0.9934,-0.0686
0.9189,0.4085,0.8937,-0.0763
1.2374,0.4936,0.9146,-0.1925
1.1001,0.4525,0.9216,-0.3086
1.1036,0.5263,0.9016,-0.4214
1.0251,0.5235,1.0021,-0.1659
1.0463,0.3528,0.9394,-0.4556
1.2025,0.4777,0.9659,-0.3944
1.0910,0.3239,0.9846,-0.2897
1.1218,0.4088,1.0032,-0.2519
0.9905,0.4555,0.9218,0.0217
1.1238,0.4500,1.0628,-0.1323
1.1814,0.4051,0.9362,-0.2537
1.1121,0.4650,0.9779,-0.5075
1.0947,0.4629,0.9534,-0.2442
1.0812,0.4146,0.9064,-0.0863
0.9966,0.4531,0.9523,-0.0657
1.1742,0.5023,0.9961,-0.2444
1.0070,0.4397,0.9281,-0.3072
1.2128,0.4517,0.9367,-0.2194
0.9816,0.3681,0.9779,-0.0078
1.1136,0.4684,0.9604,-0.2118
1.0738,0.4323,0.9179,-0.4162
1.0131,0.4132,1.0445,-0.0351
1.1321,0.4595,0.9662,-0.0422
1.1763,0.4290,1.0365,-0.2221
1.1093,0.4008,0.9125,-0.1198
1.1107,0.3504,0.9177,-0.1626
1.0191,0.4692,0.9566,-0.1222
0.9822,0.4682,1.0038,-0.1167
1.0955,0.3875,0.9453,-0.0885
1.0268,0.5080,0.9246,-0.5079
1.0333,0.4827,0.9569,-0.1029
1.0727,0.4808,0.9719,-0.2840
1.1448,0.4977,1.0114,-0.2329
1.2665,0.4220,0.9545,-0.0286
0.9728,0.4206,0.9328,-0.1486
1.0549,0.4906,0.8957,-0.1822
1.0522,0.4485,0.8893,-0.2629
1.1109,0.3853,0.9218,-0.0026
1.1132,0.4727,1.0042,-0.0705
1.3089,0.4734,0.9360,-0.3803
1.0681,0.4066,0.8925,0.0142
1.0718,0.4623,0.9271,-0.0429
1.0032,0.4553,0.9599,-0.0184
1.0396,0.4807,0.9678,-0.2013
1.0184,0.4716,1.0378,-0.2810
1.0542,0.4968,1.0843,-0.0827
1.0330,0.3819,0.9949,-0.1140
1.0833,0.4143,1.0426,-0.1497
1.0924,0.3613,0.9645,-0.0577
1.1318,0.4310,0.8847,-0.0534
1.0786,0.5226,0.9435,-0.0800
1.0985,0.4601,0.8998,0.2030
1.0384,0.4183,0.8991,-0.3526
1.0920,0.5098,0.9047,-0.1821
1.1959,0.4545,0.9134,-0.3268
1.0244,0.4709,0.9496,-0.0454
1.1446,0.4634,0.9509,-0.3242
0.9297,0.4524,0.8783,-0.3654
0.8619,0.4923,1.0340,-0.2153
1.0082,0.3684,0.9679,-0.1551
1.1071,0.4984,1.1073,-0.3079
1.0213,0.4152,1.0040,-0.2112
1.0728,0.3953,1.0054,-0.2205
0.9869,0.4277,0.9491,-0.1937
1.0917,0.4711,0.9157,-0.1741
1.1443,0.3559,0.9217,0.0790
1.0873,0.4547,1.0075,-0.1698
0.9927,0.4493,0.9519,-0.0099
1.0446,0.4767,0.9337,-0.1109
0.9993,0.5575,1.0799,-0.2683
0.9828,0.4645,1.0006,-0.0623
1.1208,0.4655,0.9072,-0.3317
0.9679,0.3630,0.8978,0.0130
0.8498,0.4215,0.8930,-0.2093
1.0246,0.4664,0.9734,-0.1918
1.0575,0.4169,0.9634,-0.0846
0.9759,0.5485,0.9498,-0.0686
1.0248,0.4548,1.0215,-0.3537
0.9131,0.5131,0.9779,-0.3410
1.1307,0.4532,0.9075,-0.2434
1.0427,0.4598,0.9001,-0.3361
1.1069,0.4264,0.9515,-0.1749
1.1987,0.4550,0.9468,-0.0715
1.0942,0.4260,0.9764,-0.1528
0.9572,0.4381,0.9278,0.0179
1.0570,0.4610,0.9476,-0.2720
1.1933,0.5199,0.8879,-0.1635
0.9818,0.5109,0.8640,0.0296
1.1607,0.4250,0.9175,-0.2259
1.1552,0.3703,1.0089,-0.0237
1.2133,0.4276,1.0033,-0.2268
1.0109,0.4503,0.9794,0.0392
1.1162,0.3800,1.0029,-0.2442
0.9383,0.4812,0.8814,-0.4357
1.0978,0.4561,0.9513,-0.1036
0.9802,0.4363,0.8885,-0.3102
1.0001,0.4883,0.9916,-0.2409
1.0653,0.4917,0.9903,-0.2451
1.0638,0.4486,0.9901,-0.1410
0.9182,0.4880,0.8622,-0.1064
1.1771,0.4320,1.0164,-0.3452
1.1857,0.5593,0.8223,-0.3553
1.0096,0.3885,0.9741,-0.3047
1.0699,0.4833,0.9191,-0.2059
1.1236,0.4178,0.9574,-0.2922
1.1141,0.4086,0.8112,-0.1013
0.9369,0.4123,0.9612,-0.3077
1.0871,0.4151,1.0007,-0.2582
1.0318,0.4576,0.7950,-0.0318
1.1183,0.5371,1.0413,0.1056
1.0225,0.3854,0.9361,-0.2163
0.9567,0.4484,0.9746,0.0194
1.1489,0.4809,0.9450,-0.4155
1.1122,0.4132,0.9162,-0.1963
1.0083,0.4545,0.9748,-0.1333
1.1170,0.4388,0.9749,0.1070
1.0169,0.4358,0.9246,-0.1195
1.0463,0.3855,0.9813,-0.1263
1.0533,0.3608,0.9174,0.0356
1.1021,0.5096,0.9730,-0.2496
1.0738,0.4470,0.9634,0.1280
1.0509,0.4514,0.8799,-0.3820
1.0873,0.4895,0.9074,-0.2866
1.0400,0.3466,0.9284,-0.2984
1.0930,0.3632,0.9767,-0.3684
1.0035,0.3867,0.9326,0.0504
0.8814,0.4138,0.9755,-0.0201
1.0829,0.3398,0.9994,-0.0670
1.0670,0.5265,0.9409,-0.1440
0.9319,0.4775,0.9049,0.1534
1.1257,0.4300,0.9738,-0.1488
1.0859,0.4192,0.9685,0.0085
1.0935,0.4891,0.9929,-0.0647
0.8668,0.4900,1.0100,0.1304
1.0504,0.4615,0.9530,-0.0935
1.1163,0.4680,1.0561,-0.4174
1.0825,0.4148,0.9627,-0.2232
1.1899,0.4666,1.0408,0.0720
1.1535,0.4696,0.9515,0.0011
0.8948,0.4122,0.8688,0.0717
1.0191,0.5293,0.9169,-0.1864
1.0330,0.4389,0.9909,-0.1345
1.0151,0.3674,1.0153,-0.1588
1.1470,0.4244,0.9412,-0.0140
1.0151,0.4610,0.8353,0.1036
0.9596,0.4910,0.8050,0.0842
1.0049,0.4924,1.0022,-0.3178
1.0370,0.4341,0.9366,-0.0615
0.9979,0.4574,0.9226,-0.2574
0.9604,0.5019,1.0351,-0.1811
1.1671,0.4683,0.9423,-0.1653
1.0933,0.5491,1.0663,-0.0625
1.0313,0.4782,0.9719,-0.0974
1.1632,0.4476,0.8969,-0.0620
1.0771,0.4534,0.9034,-0.2555
0.9920,0.4271,1.0117,-0.0662
0.9775,0.5192,0.9843,-0.1869
1.1387,0.4965,0.9250,-0.4882
0.9720,0.4319,0.9400,0.0868
1.1413,0.4370,0.8793,-0.0298
1.0591,0.4980,1.0032,-0.0557
1.0503,0.4082,0.9546,-0.0184
1.1723,0.4928,0.9546,-0.5951
1.0763,0.4786,0.9648,-0.0704
1.0032,0.5045,0.9119,-0.1985
1.1087,0.4436,0.9464,-0.1051
1.0567,0.4844,0.9766,-0.2793
1.0914,0.4331,0.9284,-0.1768
1.0137,0.4545,1.0236,-0.0920
1.0224,0.5127,0.8412,-0.2997
1.1027,0.4310,0.9853,-0.0981
1.0469,0.5110,0.9666,-0.0882
1.1817,0.4792,1.0001,-0.3898
1.0077,0.4419,1.0045,0.2566
1.0453,0.4688,0.9743,0.0563
1.2016,0.4846,0.9612,-0.1527
1.0742,0.4600,0.9158,-0.0172
1.1786,0.5279,0.9341,0.0015
1.0056,0.4699,0.9982,-0.0891
1.0267,0.5534,0.9281,-0.4813
0.9962,0.4140,0.9721,-0.3206
0.8773,0.3317,0.9501,-0.1338
1.0295,0.4935,0.9652,-0.0681
1.1675,0.4040,0.9890,-0.1095
1.0783,0.4747,0.9358,-0.3433
1.0764,0.4274,0.9273,-0.1851
1.1885,0.4406,0.8418,-0.1662
0.9585,0.4948,0.9273,-0.0501
1.0203,0.4867,0.8820,-0.0690
1.0037,0.3928,0.9826,-0.1972
0.8497,0.3388,0.9812,-0.0184
1.1264,0.4806,0.9241,-0.2430
1.1780,0.4873,0.9730,-0.2533
1.1952,0.4055,0.9531,-0.0759
1.0776,0.4632,0.8884,-0.2170
1.1516,0.4893,0.9270,-0.2662
1.1101,0.4155,0.9287,-0.2515
1.1081,0.3968,0.9741,0.0521
0.9700,0.4216,0.9543,-0.2918
0.9571,0.4491,0.8825,-0.0263
1.1274,0.4496,0.9297,-0.0802
1.0200,0.4117,0.9468,-0.1352
1.0354,0.4279,0.9383,-0.2855
1.1548,0.5109,1.0190,-0.0638
0.9428,0.4578,0.9846,0.1042
1.0385,0.4348,0.8595,-0.0855
1.0127,0.4803,0.9581,-0.0383
1.1130,0.5304,0.9276,-0.2466
1.0774,0.4490,0.9728,0.1549
0.8733,0.4126,0.9646,-0.0531
1.1241,0.4564,0.9603,-0.1926
1.1155,0.4282,0.8911,-0.5417
1.0830,0.4597,0.9081,0.1547
1.0838,0.4910,0.8614,0.0652
0.9709,0.3789,0.9623,-0.0882
1.1312,0.5576,0.9094,-0.1058
1.0831,0.3870,0.9646,-0.0546
1.0973,0.4692,0.9422,-0.3366
1.1066,0.4091,1.0230,-0.1537
1.1346,0.4237,0.9634,-0.4415
1.2138,0.4023,1.0040,-0.1711
1.1365,0.5130,0.9248,-0.0423
1.1175,0.4201,0.9831,-0.0325
0.9265,0.4976,0.9787,-0.0698
1.0333,0.4748,1.0296,-0.2391
1.0996,0.4996,0.9393,0.1201
1.1366,0.4626,0.9315,-0.2160
1.0031,0.5346,0.9372,-0.2278
1.0719,0.5037,0.9713,-0.0413
1.0414,0.4479,0.9248,-0.2020
1.2087,0.3982,0.9324,-0.2320
1.1212,0.4008,1.0194,-0.2805
1.0123,0.4330,0.9459,0.0489
1.1874,0.5184,0.9844,-0.4414
1.0656,0.4172,0.9275,-0.2396
1.0129,0.4366,0.9435,-0.2522
1.0402,0.3999,1.0154,-0.3449
1.1751,0.4645,1.0171,-0.3466
0.9932,0.3488,0.9029,-0.2603
0.9150,0.4845,0.8787,0.0984
1.0347,0.4289,0.9324,-0.2947
1.0101,0.4272,0.8964,-0.1606
1.0574,0.3989,0.9523,-0.3188
1.0870,0.3277,0.9678,0.0910
1.0639,0.5356,1.0194,-0.0308
1.1171,0.4024,0.9681,-0.0911
1.0031,0.4672,0.9835,-0.1108
1.1172,0.5086,0.9546,-0.4037
0.9868,0.5250,0.9620,-0.4319
0.9442,0.4260,0.8554,-0.0852
1.1638,0.3451,0.8857,-0.2870
1.0535,0.4580,0.9985,-0.1734
1.0907,0.4321,0.9606,0.0413
1.1656,0.5004,0.9812,-0.2595
1.0061,0.4895,0.9355,-0.2323
1.0517,0.3688,0.9459,-0.0835
1.1124,0.4795,0.9177,0.1604
1.1479,0.4812,0.9183,-0.2606
1.0522,0.4672,0.9340,0.0112
0.9961,0.4884,1.0005,-0.1959
1.0609,0.4308,0.9176,-0.2411
1.1089,0.5098,0.9289,-0.3628
0.9739,0.5260,0.9539,-0.3885
0.9985,0.3953,0.9327,-0.1384
1.1737,0.4928,0.9580,0.0953
1.0538,0.4492,0.8708,-0.1780
1.1279,0.4812,0.9500,-0.0319
1.0336,0.3801,0.9876,0.0044
1.0432,0.4062,0.9022,-0.1043
1.0399,0.4328,0.9431,-0.2823
1.1216,0.4623,0.9280,-0.0318
1.1546,0.3477,1.0013,-0.2779
1.1287,0.4978,0.9500,0.0876
1.1561,0.4463,0.9523,-0.0445
1.0538,0.4762,1.0455,-0.0778
0.9982,0.4944,0.9663,-0.2301
1.1172,0.4249,0.9505,-0.1652
1.1126,0.4349,1.0314,-0.2086
1.1711,0.4584,1.0102,-0.3556
1.0528,0.4255,0.9475,-0.1167
1.2535,0.4622,0.9612,0.0909
1.0269,0.5185,0.9689,0.0456
1.0675,0.5491,1.0833,-0.4369
0.9945,0.4906,0.9469,-0.0718
1.0001,0.4332,0.8689,-0.0317
1.0790,0.3745,0.9532,-0.0723
1.0353,0.4626,0.9749,-0.0637
1.0807,0.4767,0.9580,-0.2900
1.0846,0.4702,0.8398,-0.3353
0.9736,0.5707,0.9099,-0.3026
0.9961,0.3887,0.9087,-0.0793
1.0352,0.5109,1.0663,-0.3786
1.0350,0.5137,0.9626,-0.2132
0.9833,0.4802,0.9762,-0.3850
0.9839,0.4504,0.9645,0.0435
1.1178,0.5062,0.9781,-0.3578
1.1384,0.3545,0.9844,0.0007
1.1310,0.4769,0.9884,-0.1819
1.0965,0.4169,0.9549,-0.1628
1.1040,0.4146,0.9734,-0.2004
1.2739,0.5924,1.0163,-0.0715
1.0418,0.4344,1.0293,-0.3442
0.9375,0.4124,0.9918,-0.2587
1.1512,0.5141,1.0292,-0.0328
0.9926,0.5137,0.9542,-0.1840
1.0664,0.4703,1.0166,-0.2300
1.0387,0.3688,0.8836,-0.2190
1.0077,0.4373,0.9365,0.0110
1.1273,0.5200,0.9446,-0.1969
1.0357,0.4782,0.9108,-0.2963
1.1004,0.3954,0.9370,-0.1742
1.1323,0.4816,0.9843,-0.0387
1.0288,0.3598,0.9518,-0.3844
1.0436,0.4157,1.0132,-0.3838
0.9244,0.4908,0.9008,-0.1472
1.0690,0.4026,0.9670,-0.0668
1.1703,0.4243,0.8671,-0.2296
0.9858,0.4787,1.0261,-0.2101
1.0765,0.4273,0.9151,-0.0441
1.0706,0.4387,1.0151,-0.2922
1.0007,0.4994,0.9482,-0.3885
1.1105,0.3842,0.9299,0.3008
1.1229,0.4309,0.9867,-0.1455
0.9758,0.4640,0.9670,-0.2872
0.9722,0.5193,1.0036,-0.3293
1.0596,0.4335,0.9442,-0.3392
1.1585,0.4423,1.0172,-0.1485
0.9578,0.4382,0.8723,-0.1582
1.0683,0.4404,0.8686,-0.4349
1.1069,0.4000,0.8999,-0.3293
1.0458,0.4898,0.9924,-0.1170
1.0137,0.4311,0.9623,-0.1124
1.0811,0.4700,1.0191,-0.1624
1.0966,0.4648,0.9969,-0.0313
1.0098,0.3104,0.9024,-0.0833
1.1380,0.5164,0.9834,-0.1073
1.1224,0.5256,0.9340,-0.0577
1.1961,0.4379,0.9323,-0.2896
1.1407,0.3640,1.0522,-0.2578
0.9222,0.5261,0.9699,-0.3018
0.9972,0.4891,0.9064,-0.1505
1.0917,0.4399,1.0020,-0.1288
1.0711,0.4093,0.8360,-0.0928
1.0788,0.4522,0.9702,-0.0562
1.0151,0.4332,0.9240,-0.4255
0.9075,0.3436,1.0051,-0.2029
0.9450,0.4960,1.0226,-0.1172
1.0211,0.4255,0.8925,0.0002
0.9645,0.4274,0.8986,-0.1938
1.0220,0.4313,0.9355,-0.0577
0.9808,0.4661,0.8978,-0.2302
1.0127,0.4752,0.9379,-0.2019
0.9906,0.4283,0.9840,-0.2553
0.9814,0.5378,0.9038,-0.0771
1.0008,0.4916,0.9716,-0.2849
1.0630,0.5144,0.9193,-0.0850
1.0414,0.4014,0.8870,0.0071
1.1363,0.4218,0.8411,-0.1691
1.1845,0.4623,1.0391,-0.3714
1.0108,0.4188,0.8859,0.1060
1.0709,0.4502,0.9045,-0.0936
1.1511,0.4224,0.9964,-0.3106
1.0072,0.3517,0.8463,-0.0760
0.9961,0.4269,0.8657,-0.1261
1.0798,0.3346,0.9053,-0.0647
1.0906,0.4179,0.9414,-0.1855
1.0275,0.4594,0.9829,-0.0736
1.0524,0.4918,0.9507,-0.0052
1.0734,0.4839,0.9254,-0.2060
0.8880,0.3939,0.8710,-0.1612
1.0461,0.4966,0.9122,0.0935
0.9683,0.4709,0.9717,-0.0549
1.1747,0.4837,1.0259,0.0093
1.1130,0.3932,0.8761,0.1397
1.1195,0.4968,0.9541,-0.4013
1.0982,0.4483,0.9553,-0.1402
0.9979,0.3715,1.0126,-0.2126
1.0445,0.4089,0.8985,-0.3015
1.1114,0.3989,0.9896,-0.1467
0.8950,0.4363,0.9614,-0.0339
0.9944,0.5447,0.9814,-0.0688
0.9790,0.4720,0.9934,-0.2880
0.9628,0.4151,0.8835,-0.3998
1.0028,0.3702,0.9583,-0.1950
0.9990,0.4309,0.9264,-0.2171
1.0942,0.4786,0.9883,0.0091
1.1822,0.4928,0.9753,-0.2466
1.1056,0.4323,0.8976,-0.2888
1.1099,0.4723,1.0109,-0.2117
1.1179,0.4091,0.9967,-0.0625
1.1060,0.5322,0.8826,-0.1917
0.8842,0.4536,1.0180,-0.0176
1.2225,0.3844,1.0153,-0.1184
1.1210,0.4996,0.9994,-0.2661
1.1050,0.4285,0.9785,-0.1349
1.0215,0.5066,0.9029,-0.3166
1.1881,0.4568,1.0149,-0.3966
1.0764,0.5319,1.0751,-0.2702
1.0042,0.4384,0.8672,0.0292
1.0621,0.4428,0.9648,-0.3447
1.0804,0.4683,0.8999,-0.1746
1.1617,0.3971,0.9690,0.0218
1.0933,0.3720,1.0491,-0.0775
1.1261,0.4240,0.9550,-0.0255
0.9579,0.4968,0.9905,-0.0959
0.9383,0.5584,0.9417,-0.3166
1.1799,0.4137,0.8486,-0.3187
1.1696,0.3064,1.0354,-0.4388
0.9592,0.4680,0.9502,-0.3371
1.1378,0.4930,1.0360,-0.2117
1.1427,0.5068,1.0741,-0.3864
1.0123,0.3465,0.9027,-0.1183
0.9583,0.4199,0.9473,-0.1603
1.1465,0.4861,0.9507,-0.1694
1.0090,0.4367,0.9968,-0.0795
1.1021,0.4490,0.8942,-0.2698
0.9209,0.4805,1.0221,-0.3338
1.0981,0.4729,0.9506,0.0923
1.0183,0.4088,0.9420,-0.1870
1.0946,0.4622,0.9548,-0.3031
1.0312,0.4721,0.9799,-0.3351
1.0918,0.5056,0.9507,0.0117
1.0040,0.5037,0.9325,-0.3726
1.1035,0.4875,0.9460,0.0404
1.2031,0.4832,1.0038,-0.2638
1.0272,0.5595,0.8969,-0.2102
1.1893,0.4604,1.0623,-0.2341
0.9297,0.4468,0.9132,-0.2948
0.8764,0.4547,0.9699,-0.2232
1.1594,0.4293,0.9646,-0.2285
0.9671,0.4868,0.9245,-0.0816
1.0934,0.3420,0.9193,-0.1749
1.0181,0.4778,0.9882,-0.1237
1.0585,0.5022,0.8824,-0.2641
1.0149,0.4203,0.9725,0.0415
1.0899,0.4281,0.9163,-0.0517
1.1064,0.5103,0.9676,0.0099
0.9947,0.3897,0.8729,-0.2470
1.0871,0.4653,1.0032,0.0487
1.1468,0.3970,0.9016,-0.3134
1.0801,0.4180,0.9546,-0.0986
1.0835,0.4312,0.9638,0.0132
1.0815,0.4581,0.9236,-0.1988
1.0808,0.4438,1.0377,-0.2569
1.0376,0.5130,0.9615,-0.1869
0.9624,0.4004,0.9374,-0.3448
1.0563,0.4520,0.8438,-0.3326
0.9924,0.3852,0.8848,0.0605
1.0874,0.3946,0.9627,-0.2110
1.0094,0.4836,0.8860,0.1266
1.0383,0.4892,1.0102,-0.1443
1.0211,0.4362,1.0123,0.1356
0.9947,0.4974,0.9974,-0.4077
1.0122,0.5199,1.0115,-0.5998
1.0758,0.4474,0.9902,-0.4521
1.0655,0.4486,1.0269,-0.0371
0.9804,0.4199,0.9569,-0.1616
1.1196,0.4073,0.9639,-0.1909
1.0474,0.4475,0.9222,-0.0283
1.0493,0.4299,1.0291,-0.1309
1.0788,0.3495,0.9710,0.0667
1.0362,0.4460,0.9178,-0.1451
1.0556,0.4098,1.1245,-0.3904
1.1207,0.4602,0.9324,0.0538
0.9727,0.4412,1.0662,-0.3777
0.9793,0.4792,0.8656,-0.4088
0.9935,0.3941,0.9227,0.0241
1.0946,0.4753,0.9364,-0.1592
0.8859,0.4288,1.0214,-0.3639
1.0754,0.4620,0.9113,-0.2601
1.1021,0.4004,0.8915,-0.1088
1.0619,0.4164,0.9501,-0.4199
1.0809,0.5241,0.9730,-0.2947
1.0595,0.3852,0.9586,-0.1506
1.0600,0.3950,0.8575,-0.0290
1.1006,0.5469,0.9020,-0.1236
1.0855,0.4469,0.9458,-0.1099
0.9905,0.4128,1.0324,-0.3282
0.9118,0.4778,0.9290,-0.3945
1.2436,0.4024,0.9900,-0.0746
0.9413,0.4813,1.0286,-0.3967
1.0938,0.3636,0.9856,-0.0967
1.1161,0.5041,0.8824,-0.2520
1.1521,0.4142,0.9795,-0.1507
1.1014,0.3714,0.9824,-0.2281
1.0564,0.3771,0.9045,-0.3183
1.0778,0.4462,0.9399,-0.1398
1.1201,0.4777,1.0002,-0.0972
1.1111,0.4886,0.9229,-0.2140
1.0331,0.4447,0.9404,-0.2255
1.0630,0.4644,0.9371,-0.2705
1.0494,0.5213,0.9533,-0.4460
1.1398,0.4928,0.9705,-0.2030
0.9973,0.4264,0.9485,-0.1518
0.9549,0.4774,0.8186,-0.1952
1.0295,0.4445,0.9516,0.0441
1.1088,0.4449,0.9749,-0.4380
1.0759,0.5147,0.9903,-0.1518
1.0208,0.4225,0.8892,-0.1355
1.1279,0.3906,0.9489,-0.0737
0.9757,0.4893,0.9431,0.0887
1.0421,0.4623,0.9424,-0.1844
0.9865,0.4451,0.9941,-0.3095
1.1055,0.4453,0.9841,-0.3051
1.1228,0.4869,0.9908,-0.1177
0.8174,0.3865,0.9049,0.0745
1.0970,0.4276,0.9301,-0.3093
0.9613,0.3762,0.9266,-0.1406
1.1448,0.4767,1.0663,-0.2064
1.1110,0.4774,0.9398,-0.3257
1.0680,0.4424,0.9790,-0.3358
1.0112,0.4767,1.0643,-0.0639
1.1160,0.4289,1.0391,-0.1222
1.0676,0.4442,0.9508,-0.2644
1.0470,0.3878,0.9700,-0.0993
0.9224,0.3953,0.9131,0.2221
1.0660,0.4509,0.9942,-0.1029
1.0430,0.3850,0.9639,-0.1119
0.9385,0.4659,0.8506,-0.1189
1.0978,0.3963,0.9461,-0.0045
1.0560,0.4441,1.0007,-0.0470
1.2052,0.5220,0.9987,-0.3426
1.0584,0.5718,1.0519,-0.3403
1.0902,0.5147,1.0676,-0.1572
1.1257,0.3748,0.9686,-0.0137
1.0916,0.4466,1.0317,-0.0034
1.1314,0.5013,0.9819,-0.1676
1.1739,0.4149,0.9158,-0.1148
1.0468,0.3678,1.0190,-0.0144
1.1020,0.5324,1.0563,-0.4380
0.9769,0.4153,1.0076,-0.1025
1.1042,0.3636,0.9607,-0.2918
1.0374,0.4325,0.9240,-0.4136
